id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29411319,5 bedroom Historic Home 8 Mins from French Quarter,161891125,Niko,,Mid-City,29.96262,-90.09426,Entire home/apt,99,2,44,2020-03-01,2.24,14,124
29413067,Uptown 2 Bedroom by Riverbend,1183185,Carmen,,East Carrollton,29.9442,-90.13064,Entire home/apt,120,2,48,2020-03-02,2.73,1,180
29413286,*Bywater Beauty* private room/bathroom,49561675,Michelle,,St. Claude,29.96526,-90.0391,Private room,44,30,5,2018-12-10,0.25,1,0
29416802,Lower Garden District Sanctuary near Streetcar!,212298170,Kayla,,Lower Garden District,29.93134,-90.07353,Entire home/apt,50,2,67,2020-03-16,3.43,4,170
29417294,Elegant 3 Bedroom on Frenchmen in Historic Treme,32844658,Sohrab,,Seventh Ward,29.97494,-90.05808,Entire home/apt,115,1,105,2020-04-28,5.33,7,330
29417551,Historic home with secure parking.,27243320,Manny,,Treme - Lafitte,29.96434,-90.0703,Entire home/apt,250,3,46,2020-03-15,2.34,1,166
29418851,Luxury Midrise! Walk to Bourbon St. 5 blocks away!,26805375,Ace,,Central Business District,29.95287,-90.07506,Entire home/apt,47,30,87,2020-03-15,4.41,3,346
29424530,The Craftsman,167418116,Yogi,,Broadmoor,29.94331,-90.10591,Entire home/apt,250,30,37,2020-03-15,1.95,5,327
29430606,Bayou Suite,37409832,Doug,,Mid-City,29.976,-90.11017,Entire home/apt,110,30,46,2020-03-14,2.60,7,365
29437559,Adorable cottage with hot & cold running cats!,207572685,Eshyah,,Marigny,29.96792,-90.05593,Entire home/apt,100,2,43,2020-03-14,2.27,1,146
29440245,The Banana Manor,28918779,Scott,,Leonidas,29.94919,-90.13252,Entire home/apt,200,30,15,2020-02-26,0.76,2,359
29442098,"City Centre Studio, Rooftop Pool, Amazing Views.",90526814,Krystal & Mandy,,Central Business District,29.95356,-90.07164,Entire home/apt,97,1,145,2020-05-10,7.37,49,185
29451975,Wyndham Avenue Plaza * 1BR,23366133,Rob & Julia,,Central City,29.93492,-90.08025,Entire home/apt,291,2,1,2019-10-29,0.13,12,358
29460737,Banana Manor,28918779,Scott,,Leonidas,29.94997,-90.13408,Private room,200,30,9,2019-11-11,0.48,2,175
29462508,NOLA'S GEM,220614112,Dianne,,Little Woods,30.03787,-89.99587,Entire home/apt,800,1,1,2019-03-03,0.06,1,0
29463459,"POSH DOWNTOWN STUDIO, ROOFTOP POOL, 24HR GUARD",90526814,Krystal & Mandy,,Central Business District,29.9545,-90.07146,Entire home/apt,89,2,138,2020-03-13,7.03,49,175
29469088,Historic Neighborhood Ferry to the French Quarter,61653029,Adam,,Algiers Point,29.95283,-90.04833,Entire home/apt,125,4,44,2020-03-13,2.61,1,79
29480455,"Cozy, Uptown, Shotgun Double off Magazine Street",10625521,Will,,East Riverside,29.91915,-90.09213,Entire home/apt,88,2,86,2020-03-17,4.42,2,78
29484602,Charming Uptown New Construction Suite,56707602,Stephanie,,East Riverside,29.91983,-90.09294,Entire home/apt,65,2,35,2020-03-07,2.86,1,68
29493723,Apartment block from St. Charles,126272946,Erik,,Central City,29.94046,-90.07578,Entire home/apt,120,3,64,2020-03-15,3.33,3,176
29510248,Lower MidCity NOLA Guesthouse!!,116730989,Bryan,,Broadmoor,29.95365,-90.10651,Private room,150,30,61,2019-08-04,3.24,1,180
29514802,{Spooky Stay} - in Treme,17699736,Brandi,,Treme - Lafitte,29.96662,-90.07084,Private room,80,30,41,2020-02-03,2.08,1,89
29515858,A Taste Of NOLA In Original Duplexes!!,222269249,Anthony,,Central City,29.93683,-90.09284,Entire home/apt,300,30,2,2019-04-07,0.12,1,360
29516680,"Roomy, Cozy & Bright...Streetcar nearby",2591964,Celeste,,Leonidas,29.95746,-90.12364,Entire home/apt,140,30,1,2018-11-19,0.05,1,0
29516885,⚜ Updated 1883 Home - 6 Queen Beds Near Marigny FQ,27241421,Sean,,Seventh Ward,29.97373,-90.05908,Entire home/apt,400,3,77,2020-03-17,3.90,1,337
29535772,Find Calm at a Southern Rustic Retreat off Canal Street,222277612,Ashley,,Tulane - Gravier,29.96338,-90.0814,Entire home/apt,550,2,72,2020-03-18,3.89,3,328
29559999,"Petit Chateau, 2646 St. Philip St., N. O.,70119",217433872,Marjorie,,Treme - Lafitte,29.97313,-90.08001,Entire home/apt,89,2,34,2020-03-12,1.73,1,365
29566904,Close to Convention Center!  New Orleans Charm,65358969,Robert,,Lower Garden District,29.93909,-90.06977,Entire home/apt,123,2,46,2020-03-15,2.44,2,111
29568634,St. Roch Hideaway,222613644,Angel,,Milneburg,30.0147,-90.0557,Entire home/apt,300,1,8,2019-09-08,0.43,1,359
29570307,Fun Downtown Art Loft Steps From French Quarter,112910785,Marigny,,Central Business District,29.95028,-90.07055,Entire home/apt,125,3,39,2020-03-21,2.03,37,355
29570345,Domio Baronne St. | Amazing One Bedroom Suite | Pool + Gym + Laundry,221582897,Domio Baronne St.,,Central Business District,29.94505,-90.07425,Entire home/apt,99,1,5,2020-02-15,0.35,73,212
29570529,Domio Baronne St. | Expansive Four Bedroom Suite | Pool + Gym,221582897,Domio Baronne St.,,Central Business District,29.94505,-90.07425,Entire home/apt,299,1,49,2020-03-10,2.86,73,223
29570665,Domio Baronne St. | Accessible Two Bedroom Suite | Pool + Gym,221582897,Domio Baronne St.,,Central Business District,29.94505,-90.07425,Entire home/apt,129,3,25,2020-03-01,1.43,73,203
29573001,Downtown NOLA Festive 3BR Home/Great Rates!!,222639811,Dana,,Gentilly Terrace,29.99519,-90.04886,Entire home/apt,99,30,15,2019-03-24,0.77,1,0
29584963,Lower Garden District Rental #5,105725316,Eric,,Lower Garden District,29.93506,-90.07548,Entire home/apt,37,30,35,2020-04-19,1.85,21,157
29591258,New orleans Single family home,17311213,Pamela,,East Riverside,29.91854,-90.09591,Entire home/apt,125,30,14,2019-10-16,0.80,1,365
29596408,Roman Holiday In Historic 7th Ward,146815436,Gabrielle,,Seventh Ward,29.97634,-90.06021,Private room,145,2,19,2020-02-26,1.12,1,354
29614082,LaShley Place,200779385,Doris,,Leonidas,29.95293,-90.12669,Entire home/apt,150,5,54,2020-03-08,2.77,1,339
29628661,Modern Studio in heart ♥ of Uptown on Magazine St,33655342,Brendan,,East Riverside,29.92118,-90.09443,Entire home/apt,85,2,17,2020-03-16,0.93,2,0
29635726,1850's  Garden Dist. Private Stable and Courtyard,223081922,Asher,,Lower Garden District,29.92783,-90.07836,Entire home/apt,98,3,24,2019-09-19,1.23,2,90
29636105,"**45% OFF**CHIC NOLA 3BR/3BA NEAR JAZZFEST, CITY PARK & Downtown NOLA!",206282917,Southern,,Fairgrounds,29.98331,-90.07348,Entire home/apt,195,2,6,2020-03-20,0.49,3,173
29676662,"Stayloom’s Elegant, Renovated Oasis | CBD, Casino",93912040,Clint,,Central Business District,29.95159,-90.06775,Entire home/apt,750,1,23,2020-03-13,1.53,6,324
29676808,"Stayloom’s Sleek, Historic Luxury Apartment | CBD",93912040,Clint,,Central Business District,29.95001,-90.06824,Entire home/apt,750,1,9,2019-12-30,0.49,6,356
29677294,Stayloom’s Spacious Luxury in CBD | near FQ,93912040,Clint,,Central Business District,29.94967,-90.06688,Entire home/apt,750,1,27,2020-02-27,1.49,6,348
29690814,Beautiful 2 Bedroom Home for Authentic Experience,217153860,Shalonda,,Mid-City,29.97352,-90.10553,Entire home/apt,175,3,11,2019-12-26,0.57,2,76
29702583,1 Bedroom Holy Cross Luxury Haven - 3 miles to FQ,223516548,Joshua,,Holy Cross,29.96183,-90.02226,Entire home/apt,150,2,16,2020-03-16,0.82,1,31
29707202,Live Local ; Chic Renovated Home One Block from Magazine St.,5542112,Catherine,,Lower Garden District,29.92971,-90.07479,Entire home/apt,245,1,69,2020-05-24,4.09,1,173
29707494,Warm & welcoming home in St Roch,111645063,Aminisha,,St. Roch,29.9695,-90.05357,Private room,42,2,81,2020-03-15,4.99,1,0
29732186,Double Parlor Guest Suite,15524853,Meggan,,City Park,29.97985,-90.09339,Entire home/apt,59,5,66,2020-03-10,3.39,2,33
29734056,Spacious Studio Apt in Heart of the Arts District!,4856342,Greg And Beth,,St. Roch,29.9698,-90.05578,Entire home/apt,60,1,120,2020-03-20,6.19,1,0
29736089,Frenchmen Street Hide A Way,107777209,Sidney,,Marigny,29.96292,-90.05766,Entire home/apt,250,3,27,2020-02-26,1.42,10,342
29737774,Naturally Nawlins,2208471,Wesley,,Holy Cross,29.959,-90.02591,Entire home/apt,98,30,32,2020-01-01,1.98,1,90
29738423,Stay at Home in the best Mid-City Location!,223722659,Kyle,,City Park,29.97924,-90.09654,Entire home/apt,175,2,129,2020-03-16,6.63,1,179
29753890,Charming Room in St. Charles Ave. Mansion,162593725,Jaye,,Audubon,29.93747,-90.12622,Private room,85,1,22,2020-03-18,1.16,4,364
29754987,Private Garden Apartment Uptown/University Area.,191916519,Patricia,,Marlyville - Fontainbleau,29.954,-90.11774,Entire home/apt,88,2,40,2019-11-04,2.16,1,0
29756808,Stayloom’s Retro Renovated CBD Spot | near FQ,93912040,Clint,,Central Business District,29.95072,-90.06625,Entire home/apt,750,1,20,2020-03-15,1.10,6,310
29757228,Sweet Treme Home One Block From The French Quarter,2350989,Doby,,Treme - Lafitte,29.9654,-90.0642,Entire home/apt,250,31,9,2020-01-26,0.51,2,365
29762284,Unique Uptown History and Location G,223920544,Nicholas,,East Riverside,29.92097,-90.08824,Entire home/apt,129,30,9,2019-03-26,0.48,2,179
29762300,Modern Luxury Townhome - PRIME Location,1680765,Bradley,,Central Business District,29.94724,-90.06991,Entire home/apt,400,30,1,2018-11-26,0.05,1,0
29777738,"Quiet, comfy, safe and luxurious, & whirlpool tub",173220507,Alison,,Gentilly Woods,30.01335,-90.0327,Private room,39,1,99,2020-05-31,5.34,1,164
29779203,516-518 Jefferson Davis Parkway,103153653,Robert,,Mid-City,29.96674,-90.09764,Entire home/apt,125,30,19,2019-07-08,1.09,1,0
29780708,Primary Palace (full house),217254718,Kalli,,Fairgrounds,29.98184,-90.07404,Entire home/apt,95,30,12,2019-10-20,0.62,1,87
29799088,Central City Beauty!!!,221154291,Tracy,,Central City,29.94039,-90.0869,Entire home/apt,197,2,52,2020-03-14,2.76,2,76
29799160,Historic MidCity New Orleans 2 Bed 2 Bath,15524853,Meggan,,City Park,29.97939,-90.09476,Entire home/apt,66,18,37,2020-03-15,1.96,2,131
29799527,Sonder | Jung Residences | Stunning 1BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95672,-90.07694,Entire home/apt,91,2,89,2020-05-24,4.73,112,259
29799550,Sonder | Jung Residences | Lively 1BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95723,-90.07618,Entire home/apt,94,2,36,2020-03-07,2.10,112,288
29799552,Sonder | Jung Residences | Sunny 2BR + Pool,218602737,Sonder (New Orleans),,Central Business District,29.95724,-90.07653,Entire home/apt,114,2,66,2020-03-18,3.59,112,294
29799610,Sonder | Jung Residences | Alluring 1BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95719,-90.07652,Entire home/apt,96,30,10,2019-10-28,0.53,112,145
29799619,Sonder | Jung Residences | Bright 2BR + City View,218602737,Sonder (New Orleans),,Central Business District,29.95708,-90.07547,Entire home/apt,117,2,34,2020-03-17,2.09,112,295
29799757,Sonder | Jung Residences | Amazing 1BR + Pool,218602737,Sonder (New Orleans),,Central Business District,29.95786,-90.07525,Entire home/apt,114,2,45,2020-03-11,2.55,112,284
29799759,Sonder | Jung Residences | Beautiful 1BR + Pool,218602737,Sonder (New Orleans),,Central Business District,29.9584,-90.07639,Entire home/apt,94,2,47,2020-03-16,3.05,112,295
29799763,Sonder | Jung Residences | Lovely 1BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95718,-90.07651,Entire home/apt,104,2,146,2020-05-16,8.23,112,294
29799833,Sonder | Jung Residences | Stylish 1BR + City View,218602737,Sonder (New Orleans),,Central Business District,29.95768,-90.07477,Entire home/apt,92,2,73,2020-03-10,3.88,112,295
29799936,Sonder | Jung Residences | Lovely 2BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95686,-90.07495,Entire home/apt,119,2,62,2020-04-22,3.24,112,295
29800798,Sonder | Jung Residences | Chic 1BR + Sofa Bed,218602737,Sonder (New Orleans),,Central Business District,29.95632,-90.07517,Entire home/apt,95,2,75,2020-03-25,3.98,112,364
29800809,Sonder | Jung Residences | Sun-Filled 1BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95675,-90.07613,Entire home/apt,89,2,59,2020-03-19,3.44,112,295
29800816,Sonder | Jung Residences | Bold 1BR + Sofa Bed,218602737,Sonder (New Orleans),,Central Business District,29.95672,-90.07561,Entire home/apt,112,2,64,2020-03-17,3.58,112,295
29800817,Sonder | Jung Residences | Elegant 1BR + Rooftop,218602737,Sonder (New Orleans),,Central Business District,29.95722,-90.07655,Entire home/apt,89,2,123,2020-05-10,6.53,112,292
29800826,Sonder | Jung Residences | Dreamy 1BR + Gym,218602737,Sonder (New Orleans),,Central Business District,29.95717,-90.07686,Entire home/apt,96,2,19,2020-03-13,1.44,112,295
29819300,Huge Shotgun Style Home Steps to Streetcar,224300259,Larry,,Tulane - Gravier,29.96254,-90.08342,Entire home/apt,250,1,69,2020-03-16,3.64,2,76
29827324,Beautiful Home in the Hippest Neighborhood in New Orleans,222216574,Stephen,,Bywater,29.96233,-90.03659,Entire home/apt,123,1,57,2020-03-01,3.01,1,0
29828897,Quiet Gentilly Retreat - 2bd 1 bath,98317550,Quintina,,Milneburg,30.01331,-90.05909,Entire home/apt,125,1,37,2020-03-12,2.35,1,179
29832958,Hideaway NOLA,119711097,Mike,,Gert Town,29.95594,-90.10015,Entire home/apt,200,30,26,2019-09-22,1.48,4,90
29848637,Mardi Gras Treme Bedroom close to Fairgrounds,4721094,Jessica,,Treme - Lafitte,29.97317,-90.07968,Private room,75,30,14,2019-11-03,0.73,2,96
29851049,St. Honore Guesthouse: Jhanvi's Jewel I,179677282,St. Honore,,St.  Anthony,30.01291,-90.06214,Entire home/apt,275,1,25,2020-03-14,1.43,5,358
29853674,Balcony Apartment on Frenchmen Street,107777209,Sidney,,Marigny,29.9629,-90.05745,Entire home/apt,350,4,19,2020-03-21,1.44,10,313
29855495,Amazing apartment with balcony on Frenchmen,107777209,Sidney,,Marigny,29.96304,-90.0585,Entire home/apt,400,2,33,2020-03-15,1.83,10,291
29860668,3 Bed/2 Bath in Central City,128473141,Paige,,Central City,29.94165,-90.08097,Entire home/apt,86,3,43,2020-03-15,2.41,1,173
29878721,Historic Uptown Duplex Off Magazine Street,5958207,Martha,,Lower Garden District,29.92686,-90.07803,Entire home/apt,150,30,4,2019-01-02,0.22,1,0
29882763,Historic Home Near Convention Center,224577726,Best NOLA Vaca,,Lower Garden District,29.93258,-90.06824,Entire home/apt,250,3,47,2020-03-01,2.47,1,324
29883014,Mediterranean Cottage,218050265,Albert,,St.  Anthony,30.02231,-90.06851,Private room,135,30,1,2019-03-20,0.07,3,270
29883359,Bacchus 1  in  Lower Garden district.,224725950,Silvia,,Lower Garden District,29.92952,-90.0691,Private room,80,2,40,2020-03-02,2.11,2,178
29884231,Bacchus 2    in Lower Garden District,224725950,Silvia,,Lower Garden District,29.93073,-90.06868,Private room,80,2,47,2020-03-16,2.47,2,178
29924057,NOLA 7th Ward  - Authentic Shotgun Double,185505271,Leslie,,Seventh Ward,29.97521,-90.06799,Entire home/apt,125,30,17,2019-10-28,0.93,3,0
29926330,Tween Da Lakes,89938656,Harry,,Lake Catherine,30.14987,-89.73749,Entire home/apt,300,3,14,2020-03-10,0.80,1,332
29940806,French Quarter Living with a View!,225108449,Matt,,Central Business District,29.95336,-90.06879,Entire home/apt,225,2,52,2020-03-06,2.95,1,22
29961301,Modern Home in St Roch,3013435,Deborah,,St. Roch,29.98114,-90.04983,Entire home/apt,125,1,6,2019-11-24,0.34,2,0
29981864,The Double Gallery,12092679,Erin & Jeff,,St. Claude,29.9698,-90.03753,Entire home/apt,95,2,66,2020-06-01,4.26,3,299
29984219,Chic Garden Oasis-Walk to St Charles & Streetcar,225418303,Liz,,Milan,29.93035,-90.09401,Entire home/apt,1200,1,42,2020-03-21,2.65,1,5
29987547,Sonder | The Baronne | Stunning 2BR,218602737,Sonder (New Orleans),,Central Business District,29.95248,-90.073,Entire home/apt,100,2,22,2020-03-14,1.33,112,278
29988967,"Cozy Room, New Orleans",34949290,Amber,,Central City,29.94228,-90.08953,Private room,89,3,8,2020-02-29,0.46,3,0
29989285,Sonder | The Bywater | Stunning 2BR,218602737,Sonder (New Orleans),,St. Claude,29.96516,-90.04105,Entire home/apt,74,2,13,2020-03-14,0.74,112,62
29989295,Sonder | The Bywater | Playful 2BR,218602737,Sonder (New Orleans),,St. Claude,29.96563,-90.04285,Entire home/apt,93,2,21,2020-03-19,1.21,112,68
29989299,Sonder | The Bywater | Charming 2BR,218602737,Sonder (New Orleans),,Bywater,29.96441,-90.04118,Private room,74,2,13,2020-04-25,0.75,112,57
29989366,Sonder | Moss Bauer | Modern 1BR,218602737,Sonder (New Orleans),,Central Business District,29.94833,-90.07172,Entire home/apt,86,2,21,2020-03-09,1.37,112,0
29989368,Sonder | Moss Bauer | Smart 1BR,218602737,Sonder (New Orleans),,Central Business District,29.947,-90.07234,Entire home/apt,86,2,14,2020-02-16,0.93,112,0
29989369,Sonder | Moss Bauer | Bold 2BR,218602737,Sonder (New Orleans),,Central Business District,29.94855,-90.07304,Entire home/apt,110,2,23,2020-02-10,1.33,112,0
29989372,Sonder | Moss Bauer | Sunny 1BR,218602737,Sonder (New Orleans),,Central Business District,29.94794,-90.07241,Entire home/apt,86,2,23,2020-05-17,1.29,112,0
29989396,Sonder | Moss Bauer | Artsy 2BR,218602737,Sonder (New Orleans),,Central Business District,29.94643,-90.07389,Entire home/apt,108,2,19,2020-01-25,1.21,112,0
29989413,Sonder | Moss Bauer | Divine 2BR,218602737,Sonder (New Orleans),,Central Business District,29.94651,-90.07305,Entire home/apt,159,2,42,2020-03-19,2.52,112,0
29989430,Sonder | Moss Bauer | Vibrant 2BR,218602737,Sonder (New Orleans),,Central Business District,29.94641,-90.07244,Entire home/apt,106,2,29,2020-05-19,1.79,112,0
29989434,Sonder | Moss Bauer | Lively 2BR,218602737,Sonder (New Orleans),,Central Business District,29.94722,-90.07258,Entire home/apt,110,2,18,2020-02-09,1.04,112,0
29989563,Sonder *Monthly Discounts* 1BR in CBD,218602737,Sonder (New Orleans),,Central Business District,29.95293,-90.07126,Entire home/apt,90,2,43,2020-02-28,2.35,112,296
29989723,Sonder | Magazine View | Stylish 2BR + Balcony,218602737,Sonder (New Orleans),,East Riverside,29.92022,-90.10022,Entire home/apt,94,2,14,2019-07-02,0.81,112,74
29989728,Sonder | Magazine View | Bright 2BR + Balcony,218602737,Sonder (New Orleans),,East Riverside,29.92008,-90.0996,Entire home/apt,84,2,10,2020-02-24,0.67,112,79
29989732,Sonder | Central Suites | Sunny 2BR,218602737,Sonder (New Orleans),,Central Business District,29.95077,-90.06855,Entire home/apt,122,2,43,2020-04-18,2.38,112,235
29989781,Sonder | Artist Lofts | Charming 3BR + Pool,218602737,Sonder (New Orleans),,Marigny,29.96763,-90.05383,Entire home/apt,182,2,23,2020-03-20,1.39,112,272
29989944,Sonder | Bywater Flats | Lovely 2BR + Balcony,218602737,Sonder (New Orleans),,Bywater,29.96667,-90.04572,Entire home/apt,91,2,33,2020-03-21,1.88,112,0
29992216,Beautiful room in Saint Charles Avenue Mansion,162593725,Jaye,,Audubon,29.93715,-90.12766,Private room,85,1,31,2020-03-08,1.65,4,364
29992391,Comfortable Room on St Charles Ave Streetcar Line,162593725,Jaye,,Audubon,29.93853,-90.1262,Private room,85,1,16,2020-03-17,0.85,4,364
29992553,Big Easy Living,88237327,Ron,,Broadmoor,29.95314,-90.10237,Entire home/apt,99,2,50,2020-05-24,2.64,1,90
30006587,Lower Garden District Boutique 18,105725316,Eric,,Lower Garden District,29.93534,-90.07475,Entire home/apt,42,2,70,2020-03-12,3.69,21,77
30012169,Historic Marigny Studio by Frenchmen Street,214136,Jen,,Marigny,29.96748,-90.06029,Entire home/apt,89,7,88,2020-03-08,4.75,4,0
30019781,Bourbon Mansion french quarter bourbon Frenchman,225641691,Jake,,Treme - Lafitte,29.96668,-90.06938,Entire home/apt,400,31,71,2020-03-15,3.74,1,327
30020463,A place in the heart of Dat City,225650175,Adrienne,,Central City,29.93339,-90.09148,Shared room,61,30,4,2019-03-17,0.22,2,363
30059300,Southern Plantation Home/18STR-08984,210814678,Jacqueline,,Treme - Lafitte,29.97318,-90.07865,Entire home/apt,125,3,15,2020-03-16,0.95,1,83
30080829,Room 2 in newly renovated space,16284891,Erica,,Gentilly Terrace,29.99503,-90.05382,Private room,45,1,0,,,2,0
30095262,Vibrant Uptown Cottage Close To Audubon Park,110887182,Ashley & Chris,,West Riverside,29.91526,-90.10822,Entire home/apt,250,2,37,2020-04-08,2.33,7,340
30096353,50% OFF! - The Chill Spot between FQ & City Park,226141743,Leno,,Fairgrounds,29.98132,-90.07507,Entire home/apt,89,1,30,2020-06-08,1.60,2,0
30110428,New Orleans! Worldmark Avenue Plaza May 5th-9th!!,220968044,Bethany,,Central City,29.93405,-90.08103,Private room,165,4,2,2019-03-07,0.13,1,0
30126525,#6 New Orleans Garden District Apartment,30479232,Jim,,Lower Garden District,29.93394,-90.07792,Entire home/apt,69,30,9,2019-11-03,0.51,4,0
30154030,Minutes to French Quarters!!!,226554206,Dartanion,,Lower Ninth Ward,29.96391,-90.02487,Entire home/apt,125,2,29,2020-03-20,1.66,1,89
30159441,NOLAS  COZY BYWATER SHOTGUN 5min from downtown,226588861,Calvin,,Bywater,29.96856,-90.02964,Entire home/apt,165,1,16,2020-02-18,0.91,1,37
30178828,Terrific deal with a Hotel Feel.,222233476,Trenice,,Central City,29.93477,-90.08937,Entire home/apt,220,1,26,2020-03-15,1.39,1,173
30181523,Spacious DOWNTOWN NOLA Mansion/Ideal LOCATION!,194558566,Nola,,Seventh Ward,29.98612,-90.06658,Entire home/apt,795,2,19,2020-03-15,1.09,1,202
30187576,Beautiful 2 story New Orleans  Home.,221154291,Tracy,,Central City,29.94095,-90.08673,Entire home/apt,236,2,44,2020-03-15,2.34,2,81
30199727,Historic Area Home,160752058,Herbert,,Treme - Lafitte,29.96936,-90.07404,Entire home/apt,80,1,24,2020-03-08,1.37,2,2
30201064,Captain's Quarters in Historic Lower Garden District,37614659,Owen,,Lower Garden District,29.93411,-90.07201,Entire home/apt,99,2,76,2020-05-24,4.06,7,306
30202231,The Big Blue House,8288599,Nathan,,Seventh Ward,29.97331,-90.05832,Entire home/apt,400,3,48,2020-03-16,2.74,1,0
30204111,NOLA Shotgun Beauty 1 mile from French Quarter,226868197,DeShonne,,Seventh Ward,29.97452,-90.05913,Entire home/apt,118,3,53,2020-03-01,3.23,1,164
30205522,We r NEW ORLEANS! mins 4rm FQ.Canal St.SUPERDOME,199251127,Ellabee,,Tulane - Gravier,29.95983,-90.09088,Entire home/apt,239,30,13,2019-11-11,0.72,1,42
30207852,"Stunning Modern Home Minutes from FQ, Jazz Fest",219828,Lisa,,Seventh Ward,29.97653,-90.0762,Entire home/apt,160,3,15,2020-03-10,0.96,7,62
30211189,"Southern Charm in Algiers, New Orleans",31431996,DeAndrea,,Old Aurora,29.92964,-90.01419,Entire home/apt,162,2,25,2020-02-26,1.42,2,171
30222714,Uptown/Riverbend-Pool-Steps to streetcar/Oak St,46564893,Brad,,Leonidas,29.95231,-90.12933,Entire home/apt,275,3,26,2020-02-27,1.81,3,154
30226312,Spirit of New Orleans Art and Culture-Double!,7988325,Emily,,Holy Cross,29.95983,-90.02066,Entire home/apt,105,1,22,2020-02-26,1.36,2,248
30232764,A little taste of Nola (small loft with bar),47178841,Jerry,,Lower Garden District,29.93389,-90.07276,Entire home/apt,100,1,110,2020-03-15,5.85,3,90
30234345,Chill on the Wrought Iron Balcony Above Hip Magazine Street,8329708,Sam,,East Riverside,29.92027,-90.09835,Entire home/apt,160,3,41,2019-11-10,2.22,5,128
30250732,quiet 2 bedroom apartment with off-street parking,20281824,Lauren,,Marlyville - Fontainbleau,29.95434,-90.11174,Entire home/apt,99,1,28,2020-03-17,1.95,1,0
30251812,Gorgeous room in historic mansion on St Charles,162593725,Jaye,,Audubon,29.93874,-90.12671,Private room,85,1,48,2020-03-14,2.74,4,357
30252329,Beautiful Shotgun in Historic Algiers Point,44420399,Kristen,,Algiers Point,29.95384,-90.0512,Entire home/apt,115,2,54,2020-03-18,3.39,1,89
30252424,"Charming private 1 BR apt in Uptown, near Tulane",894874,Brian,,East Carrollton,29.94321,-90.12553,Entire home/apt,90,5,33,2020-03-15,1.89,1,28
30273925,Spacious & Modern 3BR Home Near The Superdome,126820214,Keegan,,Central City,29.94602,-90.09161,Entire home/apt,150,30,33,2020-01-06,1.80,1,90
30281075,"Cozy, Comfy Chilling in Gentilly",227425544,Carol,,Gentilly Terrace,30.0031,-90.04854,Entire home/apt,64,30,25,2019-07-08,1.40,1,83
30323362,Completely Renovated Historical 1905 home,32701062,Jenny,,Audubon,29.93029,-90.12919,Entire home/apt,200,31,1,2019-10-07,0.12,1,251
30324605,"★Modern, Bright Home--Walk to Freret and Tulane!★",116659102,Chris,,Freret,29.93907,-90.10786,Entire home/apt,99,1,65,2020-05-16,3.74,3,172
30341297,Historic Home with Modern Interior,1266923,Molly,,St. Thomas Dev,29.92325,-90.07408,Entire home/apt,250,1,76,2020-03-20,4.91,1,154
30345448,Stroll through quarters,126761716,Becca,,Iberville,29.95836,-90.07261,Entire home/apt,119,30,17,2019-11-04,0.96,4,52
30349001,Guest house near Magazine St.,166003715,Kelp,,Touro,29.92348,-90.08991,Entire home/apt,175,3,13,2020-02-25,0.74,1,96
30373041,The New Orleans Beach House (entire home),130485266,Keith,,Tulane - Gravier,29.96229,-90.08001,Entire home/apt,300,2,40,2020-02-16,2.18,4,176
30373499,Bourbon Street Boudoir,228062093,Eric,,Marigny,29.96472,-90.05951,Entire home/apt,145,2,40,2020-03-09,2.28,1,0
30374060,Historic Room in great location.,130157912,Indira,,Lower Garden District,29.93279,-90.07564,Private room,125,30,4,2019-07-08,0.22,4,87
30379262,Quaint apartment one block off of Saint Charles,63302549,Jaulet,,Central City,29.93273,-90.08596,Entire home/apt,91,30,49,2020-02-03,2.77,5,90
30381787,"Marigny Gem,  LICENSE PERMIT NUMBER: 19STR-06389",41173870,Paul,,Marigny,29.96732,-90.05937,Entire home/apt,165,3,32,2020-03-17,1.83,1,162
30385605,Newly Renovated 4BD Penthouse,24831061,Hosteeva,,Central City,29.94064,-90.07773,Entire home/apt,100,1,21,2020-02-16,1.30,142,308
30385918,Urban Oasis 4BD House close to FQ,24831061,Hosteeva,,Central City,29.94161,-90.07742,Entire home/apt,100,1,22,2020-03-14,1.36,142,304
30395816,Sonder | Artist Lofts | Bright Studio + Pool,218602737,Sonder (New Orleans),,Marigny,29.96768,-90.05438,Entire home/apt,58,2,39,2020-03-02,2.11,112,198
30416276,Charming 3 BR Home only 10 min from Downtown,228376865,Landry,,Old Aurora,29.91159,-89.98928,Entire home/apt,119,1,62,2020-03-12,3.43,1,7
30442831,"3bd, 2ba Holy Cross Gem with off-street parking!",26642486,Jose,,Holy Cross,29.9605,-90.02396,Entire home/apt,150,2,39,2020-03-17,2.20,10,151
30442891,Spacious Historic Home - 4 blocks to St. Charles,25140095,Margitta,,Central City,29.93808,-90.0818,Entire home/apt,175,2,34,2020-03-15,1.94,2,54
30467079,Rest for the wicked... or those in need of rest!,174815,D,,Hollygrove,29.96636,-90.12061,Private room,45,1,59,2020-05-16,3.33,2,365
