id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30061651,South First 3 bedroom with pool/hot tub,8036366,James,,78704,30.23609,-97.76429,Entire home/apt,500,3,11,2020-02-05,0.61,1,52
30089109,Modern SoCo Condo with Work Station,86754791,Lin,,78704,30.23164,-97.75907,Entire home/apt,54,30,8,2019-03-15,0.49,1,0
30089598,Austin 1 Bed Studio Resort ~Pool~Gym,5467021,Gina,,78701,30.27156,-97.74757,Entire home/apt,118,1,28,2020-02-28,1.94,4,30
30090405,Austin 2 Bed/2 Bath Resort Condo ~Pool~Gym,5467021,Gina,,78701,30.27156,-97.74757,Entire home/apt,139,1,9,2020-02-14,0.59,4,31
30090770,Downtown Austin Resort Condo ~ Pool~Gym~Rooftop,5467021,Gina,,78701,30.27045,-97.74671,Entire home/apt,139,1,18,2020-02-21,1.21,4,30
30093435,Comfy Condo by South Lamar,143828010,Olivia,,78704,30.2352,-97.78446,Entire home/apt,85,1,8,2019-06-09,0.45,1,0
30094647,Urban tiny house with 12' shower + vintage records,12031191,Richelle,,78741,30.23584,-97.70059,Entire home/apt,65,7,96,2020-03-15,5.30,4,149
30104242,Brand New Modern South Austin Studio,226198346,Michelle And Holden,,78745,30.21716,-97.78548,Entire home/apt,50,2,135,2020-05-09,7.47,1,124
30123710,EZ camp9 at CampEZ,1568741,Jim O',,78745,30.20988,-97.77106,Entire home/apt,14,2,10,2020-03-20,0.69,14,365
30125696,Luxury apartment to yourself south Austin,50487386,Chelsea,,78748,30.16265,-97.79246,Entire home/apt,56,3,4,2019-05-27,0.24,2,0
30128402,Rustic modern tiny house on the East Side,795079,Brad,,78702,30.27914,-97.7161,Entire home/apt,92,1,66,2020-03-15,3.71,2,40
30160595,Downtown 40’s residence PRIME LOCATION,224519624,Steef,,78703,30.28067,-97.75551,Entire home/apt,105,1,11,2019-12-29,0.61,2,163
30168821,"Romantic Dreams, Dripping Springs: Le Euro Suite",31242957,Alice,,78737,30.1873,-98.00009,Entire home/apt,115,1,95,2020-05-12,5.35,1,138
30176018,Cute North Central Condo- Close to everything,13608934,Joan,,78757,30.35348,-97.73477,Entire home/apt,50,30,3,2020-03-31,0.24,1,328
30184442,Stylish Mid-Century Modern Home,30374309,Kelly,,78723,30.30744,-97.66656,Entire home/apt,300,4,7,2019-10-13,0.47,1,0
30198612,Private Retreat with Eight Cottages and Pool,226833445,The Wayback,,78733,30.31465,-97.87686,Hotel room,2250,2,1,2020-02-16,0.33,10,175
30202863,2 Private Guestrooms in a Townhome at Lakeline,224383454,Kay,,78717,30.48054,-97.79068,Private room,55,2,54,2020-03-01,3.00,2,0
30203165,Great Clarkesville home. 5 mins to ❤  of downtown,14710076,Sally,,78703,30.27507,-97.7569,Entire home/apt,950,30,3,2019-10-20,0.21,2,363
30209161,1 Private Guestroom in a new Townhome at lakeline,224383454,Kay,,78717,30.48154,-97.79165,Private room,45,3,25,2020-01-09,1.40,2,0
30225078,The Drake Guest House,1488733,Brooke,,78704,30.24424,-97.74842,Entire home/apt,167,1,10,2020-03-01,0.68,25,234
30234214,"★ Cherrywood Light-Filled Studio, Treehouse Vibes",4448210,Abby,,78722,30.29164,-97.71594,Entire home/apt,80,2,52,2020-03-22,4.79,1,149
30244759,Home for an Art Lover,78072594,Seth,,78702,30.26738,-97.69753,Entire home/apt,100,1,81,2020-03-13,4.97,1,44
30287319,East Austin Poolside Retreat,114822700,Megan,,78702,30.2749,-97.7218,Entire home/apt,125,2,34,2020-03-20,3.19,2,191
30292788,Huge clean beauty near it all.,217956309,P,,78728,30.44788,-97.67143,Private room,100,1,0,,,1,364
30311488,"Cozy 2 bedroom apartment in Austin, TX",22647318,National Corporate Housing-Houston,,78735,30.248,-97.84732,Entire home/apt,100,3,0,,,14,0
30313956,Cottage #8 with onsite Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.31512,-97.87525,Entire home/apt,280,1,0,,,10,333
30314795,Sky Ranch,151542394,Jessie,,78757,30.33417,-97.73111,Entire home/apt,85,1,76,2020-03-20,5.08,1,240
30315729,Modern Home in great neighborhood for the Holidays,14384227,Dan,,78745,30.21899,-97.78738,Entire home/apt,350,4,0,,,1,0
30319577,"Austin, TX, 1-Bedroom S #1",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,149,1,0,,,24,0
30319588,"Austin, TX, 1-Bedroom Z #1",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,149,1,1,2019-09-21,0.13,24,0
30321045,"Austin, TX, 2-Bedroom Presidential Z #1",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,261,1,0,,,24,0
30321726,"Austin, TX, Studio Presidential S #1",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,245,1,0,,,24,0
30321729,"Austin, TX, Studio Presidential Z #1",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,245,1,0,,,24,0
30340583,Austin modern retreat,42241715,Bego,,78723,30.31705,-97.67319,Private room,100,3,0,,,1,87
30342768,Historic East Austin Home!,114023820,Hunter,,78702,30.27912,-97.72158,Entire home/apt,150,2,16,2019-10-14,0.94,11,0
30344991,1️⃣BLOCK to SoCo ★ GlamCompound ★ 3 Separate Homes,8510754,Heart,,78704,30.24599,-97.74824,Entire home/apt,1125,1,13,2020-02-12,0.85,4,171
30349751,Room now,209126152,Eliudy,,78729,30.44766,-97.77949,Private room,40,1,2,2018-12-16,0.11,1,0
30352689,Austin bungalow in Allandale w/ private courtyard,227897859,Ed,,78757,30.36142,-97.73152,Entire home/apt,125,3,31,2020-02-28,2.04,1,78
30368562,Wyndham or Worldmark  Austin - Studio,30787515,Brooke,,78701,30.27199,-97.74869,Entire home/apt,199,2,5,2019-05-13,0.34,15,44
30369615,Wyndham Austin- studio (2 nt min),30787515,Brooke,,78701,30.27106,-97.74797,Entire home/apt,199,2,3,2019-10-13,0.22,15,38
30369808,Wyndham or Worldmark  Austin - studio deluxe,30787515,Brooke,,78701,30.27208,-97.74861,Entire home/apt,199,3,2,2019-03-10,0.13,15,74
30369990,Wyndham or Worldmark  Austin- 1 bdrm,30787515,Brooke,,78701,30.27191,-97.74692,Entire home/apt,189,2,4,2019-09-30,0.26,15,74
30370276,Wyndham or Worldmark  Austin- 2 bdrm,30787515,Brooke,,78701,30.27275,-97.74855,Entire home/apt,179,3,1,2019-08-15,0.11,15,74
30370506,South Austin Private Bedroom (Full Bed),40406696,Michelle,,78748,30.16289,-97.81668,Private room,25,30,3,2019-10-10,0.23,2,357
30370615,Wyndham Austin- 2 bdrm Presidential,30787515,Brooke,,78701,30.27102,-97.74828,Entire home/apt,199,3,5,2019-11-23,0.31,15,68
30375118,Cozy 1 Bedroom in the heart of Downtown Austin,22647318,National Corporate Housing-Houston,,78701,30.26601,-97.74742,Entire home/apt,45,5,0,,,14,1
30394195,The SoCo House,776650,Matt,,78704,30.24887,-97.74906,Entire home/apt,475,31,5,2019-04-28,0.33,1,163
30398941,Austin Single family home,1869865,Majed,,78747,30.15411,-97.78617,Entire home/apt,250,2,1,2019-03-14,0.07,1,0
30414000,Sway in a Hammock at a House with Views of Lake Travis,3747974,Vahid,,78734,30.39335,-97.91876,Entire home/apt,171,2,44,2020-05-02,2.80,1,101
30424558,Little House On the Trail,25750096,Christie,,78702,30.2557,-97.71312,Entire home/apt,120,2,12,2020-03-15,1.29,1,0
30426003,Spacious studio on Barton Springs -Primetime SXSW,147385278,Anna,,78746,30.26554,-97.76456,Entire home/apt,125,2,6,2019-03-11,0.36,1,0
30438043,“Nest”,78258518,Denice,,78737,30.13057,-97.95582,Entire home/apt,135,2,8,2020-02-17,0.48,1,133
30442872,Polished Sophistication in a Leafy Part of Popular Tarrytown,13168890,Lynda,,78703,30.29495,-97.77294,Entire home/apt,1100,3,14,2020-03-01,0.83,3,301
30446884,Large remodeled eastside home 3 mi. from downtown,77084159,Alecia,,78741,30.23133,-97.69223,Private room,300,1,8,2020-03-01,0.50,1,3
30459552,BlueNote@StElmo,204840257,Elizabeth,,78745,30.21867,-97.78117,Entire home/apt,80,30,31,2020-03-08,1.88,2,130
30461867,Tiny Cottage Near Downtown!,225924523,Kept,,78702,30.27138,-97.72258,Entire home/apt,59,1,56,2020-03-15,3.30,11,338
30462801,Spaciously Small and Close to It All!,225924523,Kept,,78702,30.27311,-97.71254,Entire home/apt,59,1,33,2020-03-11,2.02,11,74
30463187,Sweet Little Spot Near It All!,225924523,Kept,,78702,30.26823,-97.72023,Entire home/apt,69,1,60,2020-03-21,3.52,11,74
30463923,Tiny Home Cottage in Hip East Downtown!,225924523,Kept,,78702,30.26831,-97.7216,Entire home/apt,69,1,115,2020-03-14,6.58,11,74
30464740,Stunning Updated Old Farmhouse Near Everything!,225924523,Kept,,78702,30.28024,-97.70809,Entire home/apt,99,1,53,2020-03-14,3.11,11,112
30466079,Modern and New in Central East Austin!,225924523,Kept,,78702,30.27537,-97.70304,Entire home/apt,89,1,37,2020-03-13,2.23,11,13
30468471,Beautiful newer townhouse with bright airy room,48263936,Lesli,,78748,30.15517,-97.83179,Private room,30,1,22,2020-04-30,1.43,3,89
30469182,Bright and airy room in newer Townhome,48263936,Lesli,,78748,30.15584,-97.83211,Private room,30,1,2,2019-07-20,0.11,3,0
30487591,Delphi Condominiums,187015641,Clare,,78705,30.28839,-97.73983,Private room,21,93,0,,,1,0
30496982,Cosmic Cowboy Loft - Authentic Austin,610986,Charisse,,78702,30.26335,-97.72112,Entire home/apt,95,3,22,2020-03-15,1.54,1,16
30500943,Shared Suite in Downtown Austin Hotel,69067303,Vikram,,78701,30.27816,-97.74204,Private room,57,1,1,2018-12-05,0.06,1,135
30503424,Charming Ranch House Entire Guest Suite!,208027132,Hyun,,78759,30.41976,-97.77933,Entire home/apt,120,2,72,2020-03-13,4.24,1,0
30505005,Stone House - 1/2 mile to SXSW - Private Pool,1389121,Patrick,,78704,30.26156,-97.76191,Entire home/apt,1250,7,0,,,1,365
30507836,"Private, Stylish and Clean Condo",5355334,Ava,,78736,30.24264,-97.89133,Entire home/apt,115,1,0,,,1,0
30512857,Truman Capote’s City Escape,39194298,Brett,,78751,30.31344,-97.71625,Private room,45,1,2,2018-12-06,0.11,1,0
30512880,Clean & Slick 1BD/1BR near fun Austin attractions,224740875,Chloe,,78704,30.23864,-97.74056,Entire home/apt,93,2,98,2020-03-26,5.58,2,14
30535101,Luxury 1 Bedroom/1 Bathroom Apartment in Austin,22647318,National Corporate Housing-Houston,,78735,30.24621,-97.84542,Entire home/apt,45,3,1,2019-05-05,0.08,14,0
30540254,Whole House! Walkable location in East Austin!,3852522,Matt & Alex,,78702,30.26683,-97.72075,Entire home/apt,650,5,1,2018-12-06,0.06,1,87
30552458,Modern Home in University Hills,3105646,Dan,,78723,30.31628,-97.66983,Entire home/apt,300,2,0,,,1,0
30559485,Stunning SoCo/TravisHeights Modern Eco Luxury,7359159,Ted,,78704,30.24789,-97.73867,Entire home/apt,650,3,6,2019-11-04,0.39,1,267
30562424,Cozy East Austin Retreat,11543921,Neil,,78721,30.27249,-97.68923,Entire home/apt,500,2,15,2020-02-24,1.00,1,0
30562741,1 bed apartment next to ranch 99,78343357,Yingjun,,78757,30.33942,-97.71866,Entire home/apt,125,1,0,,,1,0
30577487,Large Condo close to downtoiwn,41039423,Stephen,,78741,30.24068,-97.73425,Entire home/apt,125,2,14,2020-01-02,0.86,2,358
30579509,Clay Casa Domain—Remodeled Townhouse in North Austin,229395038,Jeanne,,78758,30.39393,-97.69334,Entire home/apt,79,2,79,2020-03-11,4.61,2,155
30584275,South Congress Casa,59894416,James,,78704,30.23915,-97.74847,Entire home/apt,250,3,0,,,2,0
30587239,☀ Austin Condo Downtown w/ Pool,52972375,Reid,,78705,30.29093,-97.75013,Entire home/apt,119,1,30,2020-02-23,1.80,8,77
30589985,Large Austin Luxury Estate-short ride to downtown,33236301,Chandra,,78737,30.16695,-97.93999,Entire home/apt,399,3,9,2020-01-13,0.59,1,322
30591538,Stunning New Modern Farmhouse in Austin!,1911957,Ben,,78757,30.33632,-97.73717,Entire home/apt,300,2,7,2019-10-27,0.52,1,0
30646221,Chic Bohemian Getaway On the Hip East Side!,225924523,Kept,,78702,30.26557,-97.71307,Entire home/apt,115,1,28,2020-03-15,1.67,11,164
30647670,Quaint Little Bohemian Dream House,225924523,Kept,,78702,30.26683,-97.71946,Entire home/apt,115,1,34,2020-03-13,1.97,11,349
30648913,Stylish Bohemian Condo In East Downtown!,225924523,Kept,,78702,30.26459,-97.72654,Entire home/apt,115,1,28,2020-03-08,1.71,11,164
30649779,Bohemian Suite In Hip East Downtown!,225924523,Kept,,78702,30.26947,-97.72572,Entire home/apt,115,1,35,2020-03-15,2.09,11,161
30669550,"Tons of Space for Your Group, Near Downtown!",225924523,Kept,,78702,30.27415,-97.71698,Entire home/apt,399,1,25,2020-03-14,1.67,11,164
30691457,"Fun Airstream Near Downtown, Lake, Trails & Venues",40416508,Betty,,78702,30.25128,-97.7263,Entire home/apt,65,2,59,2020-03-14,3.51,3,178
30691704,Lake Travis Waterfront Retreat With Dock,60233175,Denyse,,78734,30.40851,-97.91336,Entire home/apt,895,2,3,2020-03-12,0.32,3,163
30694169,Lake Travis Waterfront Guesthouse with Dock,60233175,Denyse,,78734,30.40669,-97.91484,Entire home/apt,195,1,33,2020-03-13,1.93,3,75
30696413,East-Side Retreat - Blocks to Rainey St & Downtown,109638288,TurnKey Vacation Rentals,,78702,30.2607,-97.73283,Entire home/apt,210,2,23,2020-03-01,1.36,74,0
30706599,Nice private bedroom near UT Austin,96262109,James,,78701,30.28232,-97.74737,Private room,25,7,1,2019-01-19,0.06,2,0
30725230,South Congress Apartment with classic Austin feel,43883694,Isabelle,,78704,30.24218,-97.75255,Entire home/apt,100,2,1,2019-03-24,0.07,1,0
30727988,Bright + Clean Restored 1970's RV- East Austin,1145368,Daniel,,78702,30.25527,-97.7102,Entire home/apt,140,1,0,,,1,365
30735077,Perfect Stay Near Downtown,13239716,Rashad,,78703,30.27628,-97.75423,Entire home/apt,90,2,3,2019-12-09,0.31,1,0
30737494,B-Side Bungalow,7897050,Robert & Darlene,,78703,30.29453,-97.77874,Entire home/apt,108,2,47,2020-03-16,2.92,1,72
30744221,Explore Austin from Chic Studio Apartment,9929000,Nate,,78751,30.3077,-97.71745,Entire home/apt,70,1,64,2020-04-29,3.71,3,359
30746701,Charming Cherrywood Bungalow in East Austin,1026656,Kathleen And Nick,,78722,30.29123,-97.71411,Private room,54,2,27,2020-02-23,1.76,1,0
30747046,Private Room Near East Sixth,71377364,Suzzie,,78702,30.26509,-97.72408,Private room,29,2,7,2020-03-14,0.40,1,0
30757528,SXSW Interactive // Luxury Downtown Condo 3,609032,James,,78701,30.27096,-97.74807,Entire home/apt,325,6,2,2018-12-25,0.12,8,0
30757696,SXSW Interactive // Luxury Downtown Condo 4,609032,James,,78701,30.27093,-97.74802,Entire home/apt,325,6,2,2018-12-25,0.12,8,0
30760932,Cottage #7 with onsite Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.3152,-97.87744,Entire home/apt,220,1,6,2019-10-27,0.36,10,332
30763243,Modern East Austin - Loft/bedroom/private bathroom,226519462,Christina,,78721,30.28136,-97.67816,Private room,50,2,66,2019-11-10,3.82,1,0
30764241,Cottage #6 with Onsite Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.3149,-97.87708,Private room,220,1,0,,,10,336
30768165,Bouldin Creek Studio,230223234,Michael,,78704,30.24635,-97.75331,Entire home/apt,82,2,37,2020-02-17,2.14,3,60
30795891,Sleek & spacious SXSW stay minutes from Downtown,140917675,Lindsey,,78704,30.23468,-97.76658,Entire home/apt,1500,3,0,,,1,0
30812950,Spacious & Cozy South Austin King Suite,182821131,Andrew,,78749,30.22608,-97.82862,Entire home/apt,100,1,0,,,1,0
30818752,2nd floor br+living room.  Minutes to Everywhere!,223059725,Melinda,,78747,30.13213,-97.77274,Private room,67,1,6,2019-09-08,0.39,1,89
30818956,WanderJaunt | Ladybird | 2BR | South Congress,104309976,WanderJaunt,,78704,30.22623,-97.762,Entire home/apt,1000,1,71,2020-03-12,4.12,247,142
30821955,The Fancy Fierce Mullet - Clarksville!,118565935,Renters Club,,78703,30.28281,-97.76158,Entire home/apt,1665,1,31,2020-03-06,1.93,72,346
30825094,COZY 2 BRIGHT Spacious Home 10m from everything!,19851479,Adam,,78741,30.23267,-97.71439,Entire home/apt,80,1,24,2020-03-15,1.38,1,197
30829786,PEACEFUL OASIS BUT IN THE HEART of AUSTIN- Meuller,44214641,Deborah,,78723,30.30882,-97.70559,Entire home/apt,250,2,13,2020-03-16,0.90,1,77
30852765,The Guild East Side | Corazon | 2BR Suite,230396092,The Guild,,78702,30.26404,-97.73209,Entire home/apt,200,1,141,2020-03-10,8.49,4,21
30852779,The Guild East Side | Corazon | 1BR + Den Suite,230396092,The Guild,,78702,30.26404,-97.73209,Entire home/apt,200,1,153,2020-03-21,9.24,4,21
30853001,The Guild East Side | Arnold | 1BR Suite,230398567,The Guild,,78702,30.26235,-97.72623,Entire home/apt,200,1,439,2020-03-17,26.50,1,222
30853223,"Austin, TX, Studio Deluxe Z #3",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,134,1,0,,,24,0
30853236,"Austin, TX, Studio Deluxe Z #4",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,134,1,3,2020-01-30,0.41,24,0
30855202,Comfortable Apartment North of Campus with Cat,134297974,Connor,,78705,30.30222,-97.73784,Entire home/apt,72,1,3,2019-03-11,0.18,2,0
30886279,Private Studio in Southwest Austin w/Private entry,156051190,Daniel,,78745,30.22828,-97.79522,Entire home/apt,80,2,35,2020-04-26,2.07,1,178
30903883,Riverside room for rent,99280329,Sophia,,78741,30.22895,-97.74129,Private room,40,1,5,2019-03-17,0.30,1,0
30905012,Central East Side Compound,9983041,Fiore,,78721,30.26658,-97.6856,Entire home/apt,850,3,0,,,3,173
30912482,Beautiful and Luxurious 4 Bedroom Home,160863217,Adrian,,78741,30.21992,-97.69962,Entire home/apt,700,2,0,,,1,0
30913064,Discerning Ranch-Style Home with Grassy Backyard,192107757,Justin,,78728,30.44324,-97.6855,Entire home/apt,140,1,49,2020-05-15,2.87,3,7
30916612,New Luxurious Modern Home Near Downtown & Airport,4133516,Cobih,,78721,30.27234,-97.67842,Entire home/apt,175,3,59,2020-03-09,3.59,1,39
30928542,Sonder | Barton Creek | Vibrant 2BR + Pool,219500569,Sonder (Austin),,78746,30.26144,-97.78821,Entire home/apt,92,2,17,2020-01-24,1.04,99,0
30928706,Sonder | Barton Creek | Sunny 2BR + Balcony,219500569,Sonder (Austin),,78746,30.26043,-97.78585,Entire home/apt,87,2,27,2020-03-01,1.61,99,0
30928707,Sonder | Barton Creek | Stunning 2BR + Balcony,219500569,Sonder (Austin),,78746,30.26009,-97.78699,Entire home/apt,92,2,18,2020-01-02,1.12,99,0
30937565,"3/3 House Perfect for SXSW, F1 or ACL",44541923,Stefan,,78744,30.19965,-97.73284,Entire home/apt,225,7,1,2019-03-17,0.07,2,262
30940836,Newly Furnished Luxury Condo,231206698,Dana,,78703,30.27848,-97.76572,Entire home/apt,158,30,1,2019-07-09,0.10,1,349
30949321,3 story Tarrytown rebuild with heated pool,105626788,Travis,,78703,30.29483,-97.75931,Entire home/apt,630,1,7,2020-04-02,0.47,2,162
30977716,"Get Away from it All & Bring the Family! 3 Miles to Lake Travis, Game Room, Master w/King & Balcony",177821967,ITrip Vacations,,78734,30.40836,-97.9201,Entire home/apt,415,2,9,2019-11-10,0.70,21,361
30979213,The Guild East Side | Corazon | Studio,230396092,The Guild,,78702,30.26404,-97.73209,Entire home/apt,200,1,259,2020-03-10,15.67,4,21
30980353,Sonder | Barton Creek | Bright 1BR + Pool,219500569,Sonder (Austin),,78746,30.26003,-97.78645,Entire home/apt,84,2,16,2020-04-07,0.96,99,7
30980689,Sonder | Barton Creek | Cozy 1BR + Pool,219500569,Sonder (Austin),,78746,30.25951,-97.78704,Entire home/apt,80,2,12,2019-11-03,0.73,99,0
30980799,Sonder | Barton Creek | Gorgeous 1BR + Balcony,219500569,Sonder (Austin),,78746,30.26066,-97.78779,Entire home/apt,80,2,23,2020-03-02,1.41,99,6
31000916,"Downtown Bungalow, Walk to Rainey St & Town Lake!",12746476,Whitney,,78702,30.2564,-97.73338,Entire home/apt,120,2,53,2020-03-02,3.28,1,254
31001856,Stunning 1/1 Apartment in Downtown Austin,38610666,Simonas,,78704,30.25509,-97.74459,Entire home/apt,115,5,3,2019-06-27,0.24,1,0
31002222,Guest room in our downtown apartment,21699229,Caroline,,78701,30.27457,-97.74643,Private room,184,2,3,2020-02-29,0.18,2,0
31005465,Studio SoCo,12952556,LeeAnn,,78704,30.22853,-97.75734,Entire home/apt,52,2,105,2020-03-22,6.25,1,0
31014454,Cottage #1 with onsite Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.31465,-97.87541,Entire home/apt,280,1,2,2019-07-06,0.14,10,325
31015469,SoCo Studio with Deck,230223234,Michael,,78704,30.24627,-97.75162,Entire home/apt,185,2,11,2020-02-29,0.76,3,0
31015780,Cottage #3 with Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.31514,-97.87691,Entire home/apt,220,1,5,2020-05-05,0.30,10,334
31016886,Cottage #2 with onsite Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.31583,-97.87637,Entire home/apt,220,1,1,2019-10-06,0.13,10,337
31018632,WanderJaunt | Vaughan | 2BR | South Congress,104309976,WanderJaunt,,78704,30.22557,-97.76036,Entire home/apt,1000,1,75,2020-04-24,4.43,247,128
31019216,Cottage #4 with onsite Saltwater Pool and Cafe,226833445,The Wayback,,78733,30.3154,-97.87672,Entire home/apt,280,1,6,2020-03-08,0.42,10,334
31020749,1 Bedroom City Vacation Getaway,5634859,Sally,,78701,30.27134,-97.74828,Private room,255,1,0,,,1,56
31022250,Spacious Condo Near Downtown Austin,165001249,Lacey,,78705,30.28888,-97.75083,Entire home/apt,75,1,2,2019-01-12,0.12,1,0
31037910,Sonder | Barton Creek | Lovely 1BR + Balcony,219500569,Sonder (Austin),,78746,30.2598,-97.78664,Entire home/apt,77,2,20,2019-11-08,1.19,99,5
31038923,BRAND NEW LUXURY HOME in heart of South Austin!,80582916,Alexandra,,78704,30.24721,-97.75841,Entire home/apt,400,3,9,2020-03-09,0.68,1,92
31039034,"Dreamy Eastside Back House, Minutes from Downtown",35712312,Grace,,78702,30.27657,-97.70597,Entire home/apt,200,2,10,2019-10-07,0.70,1,365
31039303,Cozy South Austin Studio,62452811,Aiko,,78744,30.19363,-97.76488,Entire home/apt,45,1,44,2019-11-23,2.58,3,0
31039772,AAA - Austin's Awesome Airbnb. Hosts are Awesome!,215862346,Pamela,,78751,30.31254,-97.7144,Private room,65,2,36,2020-03-17,2.28,2,0
31041676,"Bright, New Loft - Minutes from 6th Street",6726378,Chad,,78702,30.27532,-97.70572,Entire home/apt,250,3,11,2019-10-14,0.66,1,288
31044758,Beautiful South Congress Jewel - Great Location,75245380,Cassie,,78704,30.25509,-97.74749,Entire home/apt,116,2,46,2019-10-16,2.82,1,0
31056074,Private Modern 1/1 Condo off South 1st,11211992,Jon,,78745,30.21906,-97.77679,Entire home/apt,145,3,22,2020-03-10,1.45,1,21
31057357,"Cute cottage: close to Airport, SXSW, and DT",68590263,Carla,,78741,30.23617,-97.70248,Entire home/apt,120,1,10,2019-04-21,0.68,1,0
31058342,"Newly Remodeled in Lamplight Village, for 12!",6984830,Stuart,,78727,30.42042,-97.69325,Entire home/apt,149,2,29,2020-03-08,2.00,11,365
31066063,Private and Comfortable Room 1 - Come Home,66061222,Amin,,78727,30.42385,-97.68284,Private room,35,2,5,2019-03-17,0.30,3,0
31066871,Private and Comfortable Room 2 - Come Home,66061222,Amin,,78727,30.42469,-97.68272,Private room,35,2,11,2019-04-09,0.66,3,0
31068793,Private and Comfortable Room 3 - Come Home,66061222,Amin,,78727,30.42429,-97.68284,Private room,30,2,10,2019-04-07,0.60,3,0
31078399,Cozy Room with Window Nook in Spacious Home,3132290,Chris,,78749,30.20885,-97.84619,Private room,51,1,2,2020-03-17,0.94,2,89
31083771,Home away from home,109196395,Marie,,78704,30.23547,-97.76312,Private room,54,1,90,2020-03-15,5.39,1,120
31085916,"Austin, TX, 2-Bedroom Z #2",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,219,1,0,,,24,0
31085920,"Austin, TX, 2-Bedroom SN #1",10981379,Jan,,78701,30.27156,-97.74757,Entire home/apt,219,1,0,,,24,0
31087143,"Rose Cottage, Close in and Far Out",232260837,Patricia,,78757,30.33817,-97.72275,Entire home/apt,75,30,1,2019-03-31,0.07,1,315
31091113,♥HBO|Hulu|Netflix☆Queen w/ adj. base ☂Rain Shower,192107757,Justin,,78728,30.4435,-97.68574,Private room,50,1,11,2019-06-14,0.67,3,0
31100381,Your Downtown Condo,37187748,M & S,,78701,30.26555,-97.74265,Entire home/apt,110,2,88,2020-03-01,5.25,3,164
31106564,"8 Minutes To The Domain, 16 Minutes To Downtown",143208985,Hayder,,78758,30.36774,-97.69879,Private room,40,1,5,2019-02-20,0.31,1,0
31117421,"Modern, efficient 1 bdrm overlooking downtown.",84502119,Abraham,,78741,30.24146,-97.72224,Entire home/apt,69,1,29,2019-06-08,1.73,1,0
31121993,Piney Creek Paradise - Full Room,11693089,Jamie,,78745,30.19418,-97.8362,Private room,25,2,30,2020-03-01,1.92,2,357
31122191,★The Hideaway★Heated Pool&Spa★Professional Clean★,169758891,Valerie,,78737,30.22811,-97.99206,Entire home/apt,184,1,59,2020-05-06,3.53,11,332
31122590,Soco Central House,18675398,Amy,,78704,30.24974,-97.753,Entire home/apt,737,3,1,2019-02-22,0.07,2,359
31128631,Middle of Mueller Townhome,66610690,Taylor,,78723,30.29784,-97.7009,Entire home/apt,200,1,0,,,1,0
31145312,Trendy South Congress Treehouse Studio,27177317,Ashton,,78704,30.24881,-97.75236,Entire home/apt,99,30,28,2020-03-17,1.74,1,0
31148131,!Private bedrm & bathrm 15mins from ATX airport,232793979,Dr. Shauna,,78725,30.2404,-97.57802,Private room,80,1,3,2019-05-26,0.21,2,89
31152586,Tranquilo East Austin - Modern home w/ a view,3589481,Farid,,78721,30.27464,-97.68281,Entire home/apt,179,3,40,2020-03-09,2.39,1,6
31169311,Charming East Austin Cottage,147791278,Kevin,,78722,30.28645,-97.72091,Entire home/apt,150,2,19,2020-03-01,1.18,1,0
31171441,Ramble House in South Austin,40976462,Elena,,78745,30.21103,-97.77719,Entire home/apt,99,2,42,2020-03-09,2.91,1,2
31172829,Walk to Downtown & University of Texas From Home!,124060715,Evolve,,78702,30.27837,-97.72126,Entire home/apt,342,2,2,2019-11-04,0.13,39,357
31175547,Lakeshore Studio: Biking distance to Downtown,210966536,Kris,,78741,30.23996,-97.72167,Entire home/apt,55,1,17,2019-10-13,1.06,1,0
31175588,The Mermaid House,97832348,Denise,,78702,30.26197,-97.70439,Entire home/apt,160,2,9,2020-03-08,0.62,1,364
31186982,"Modern, Austin East Side Haven",9728130,Julie,,78702,30.27203,-97.71934,Entire home/apt,95,3,28,2020-03-01,1.68,2,302
31192354,Modern Condo South Austin perfect for COTA 2019,365461,Jane,,78704,30.23416,-97.7843,Entire home/apt,199,3,0,,,1,150
31211550,"Spacious, Modern home minutes from Downtown",43883727,Christina,,78723,30.32025,-97.67134,Private room,45,1,3,2019-01-20,0.19,1,0
31217457,"Gorgeous updated 4/2 w covered patio, 2 king 2 qns",579290,Jay,,78704,30.23781,-97.77493,Entire home/apt,280,30,36,2020-03-08,2.24,21,211
